Latitude :   29.17
Longitude:  -18.50
Date: 12/11/2020
Time; 12:57:48
PrDM;        Sal00;        T090C
3254.00;      34.9207;       2.6213
3256.00;      34.9207;       2.6198
3258.00;      34.9206;       2.6189
3260.00;      34.9207;       2.6192
3262.00;      34.9209;       2.6191
3264.00;      34.9207;       2.6186
3266.00;      34.9207;       2.6183
3268.00;      34.9205;       2.6182
3270.00;      34.9207;       2.6178
3272.00;      34.9205;       2.6177
3274.00;      34.9206;       2.6174
3276.00;      34.9203;       2.6163
3278.00;      34.9200;       2.6142
3280.00;      34.9196;       2.6092
3282.00;      34.9194;       2.6087
3284.00;      34.9194;       2.6080
3286.00;      34.9193;       2.6079
3288.00;      34.9194;       2.6075
3290.00;      34.9192;       2.6066
3292.00;      34.9191;       2.6053
3294.00;      34.9190;       2.6045
3296.00;      34.9187;       2.6038
3298.00;      34.9186;       2.6007
3300.00;      34.9186;       2.6001
3302.00;      34.9187;       2.6002
3304.00;      34.9187;       2.5999
3306.00;      34.9185;       2.5988
3308.00;      34.9184;       2.5977
3310.00;      34.9184;       2.5976
3312.00;      34.9183;       2.5972
3314.00;      34.9180;       2.5955
3316.00;      34.9182;       2.5955
3318.00;      34.9183;       2.5954
3320.00;      34.9182;       2.5947
3322.00;      34.9181;       2.5945
3324.00;      34.9178;       2.5931
3326.00;      34.9177;       2.5912
3328.00;      34.9176;       2.5907
3330.00;      34.9175;       2.5898
3332.00;      34.9175;       2.5893
3334.00;      34.9174;       2.5889
3336.00;      34.9175;       2.5889
3338.00;      34.9172;       2.5886
3340.00;      34.9171;       2.5874
3342.00;      34.9172;       2.5877
3344.00;      34.9171;       2.5877
3346.00;      34.9167;       2.5840
3348.00;      34.9168;       2.5820
3350.00;      34.9168;       2.5813
3352.00;      34.9167;       2.5811
3354.00;      34.9167;       2.5808
3356.00;      34.9166;       2.5804
3358.00;      34.9164;       2.5796
3360.00;      34.9165;       2.5793
3362.00;      34.9163;       2.5775
3364.00;      34.9159;       2.5758
3366.00;      34.9157;       2.5740
3368.00;      34.9155;       2.5723
3370.00;      34.9155;       2.5727
3372.00;      34.9157;       2.5726
3374.00;      34.9155;       2.5727
3376.00;      34.9155;       2.5726
3378.00;      34.9153;       2.5713
3380.00;      34.9152;       2.5705
3382.00;      34.9152;       2.5701
3384.00;      34.9152;       2.5699
3386.00;      34.9151;       2.5696
3388.00;      34.9148;       2.5674
3390.00;      34.9149;       2.5657
3392.00;      34.9148;       2.5651
3394.00;      34.9148;       2.5648
3396.00;      34.9146;       2.5637
3398.00;      34.9146;       2.5640
3400.00;      34.9145;       2.5633
3402.00;      34.9143;       2.5614
3404.00;      34.9138;       2.5581
3406.00;      34.9138;       2.5573
3408.00;      34.9138;       2.5573
3410.00;      34.9135;       2.5556
3412.00;      34.9135;       2.5549
3414.00;      34.9136;       2.5549
3416.00;      34.9134;       2.5539
3418.00;      34.9135;       2.5537
3420.00;      34.9133;       2.5538
3422.00;      34.9133;       2.5529
3424.00;      34.9132;       2.5522
3426.00;      34.9130;       2.5505
3428.00;      34.9129;       2.5486
3430.00;      34.9126;       2.5467
3432.00;      34.9126;       2.5465
3434.00;      34.9127;       2.5465
3436.00;      34.9127;       2.5465
3438.00;      34.9127;       2.5463
3440.00;      34.9126;       2.5455
3442.00;      34.9124;       2.5445
3444.00;      34.9124;       2.5442
3446.00;      34.9121;       2.5422
3448.00;      34.9121;       2.5407
3450.00;      34.9120;       2.5400
3452.00;      34.9118;       2.5381
3454.00;      34.9116;       2.5374
3456.00;      34.9116;       2.5362
3458.00;      34.9115;       2.5350
3460.00;      34.9115;       2.5343
3462.00;      34.9114;       2.5331
3464.00;      34.9113;       2.5330
3466.00;      34.9112;       2.5317
3468.00;      34.9112;       2.5313
3470.00;      34.9112;       2.5309
3472.00;      34.9110;       2.5306
3474.00;      34.9112;       2.5305
3476.00;      34.9110;       2.5307
3478.00;      34.9108;       2.5283
3480.00;      34.9106;       2.5265
3482.00;      34.9106;       2.5261
3484.00;      34.9103;       2.5260
3486.00;      34.9100;       2.5233
3488.00;      34.9104;       2.5237
3490.00;      34.9101;       2.5238
3492.00;      34.9100;       2.5212
3494.00;      34.9101;       2.5214
3496.00;      34.9100;       2.5210
3498.00;      34.9098;       2.5199
3500.00;      34.9095;       2.5184
3502.00;      34.9092;       2.5164
3504.00;      34.9092;       2.5159
3506.00;      34.9091;       2.5153
3508.00;      34.9092;       2.5157
3510.00;      34.9091;       2.5154
3512.00;      34.9089;       2.5153
3514.00;      34.9088;       2.5141
3516.00;      34.9091;       2.5134
3518.00;      34.9090;       2.5133
3520.00;      34.9090;       2.5133
3522.00;      34.9089;       2.5122
3524.00;      34.9090;       2.5127
3526.00;      34.9087;       2.5115
3528.00;      34.9088;       2.5109
3530.00;      34.9086;       2.5101
3532.00;      34.9085;       2.5097
3534.00;      34.9083;       2.5084
3536.00;      34.9083;       2.5083
3538.00;      34.9084;       2.5080
3540.00;      34.9081;       2.5078
3542.00;      34.9082;       2.5072
3544.00;      34.9083;       2.5070
3546.00;      34.9080;       2.5063
3548.00;      34.9080;       2.5052
3550.00;      34.9078;       2.5049
3552.00;      34.9076;       2.5034
3554.00;      34.9076;       2.5025
3556.00;      34.9077;       2.5024
3558.00;      34.9076;       2.5019
3560.00;      34.9076;       2.5021
3562.00;      34.9074;       2.5015
3564.00;      34.9073;       2.5005
3566.00;      34.9073;       2.4995
3568.00;      34.9073;       2.4989
3570.00;      34.9070;       2.4986
3572.00;      34.9069;       2.4972
3574.00;      34.9068;       2.4964
3576.00;      34.9068;       2.4963
3578.00;      34.9066;       2.4947
3580.00;      34.9064;       2.4937
3582.00;      34.9063;       2.4929
3584.00;      34.9065;       2.4928
3586.00;      34.9063;       2.4927
3588.00;      34.9063;       2.4927
3590.00;      34.9061;       2.4920
3592.00;      34.9061;       2.4911
3594.00;      34.9059;       2.4908
3596.00;      34.9058;       2.4894
3598.00;      34.9058;       2.4890
3600.00;      34.9057;       2.4886
3602.00;      34.9057;       2.4880
3604.00;      34.9056;       2.4878
3606.00;      34.9054;       2.4861
3608.00;      34.9054;       2.4856
3610.00;      34.9052;       2.4850
3612.00;      34.9054;       2.4846
3614.00;      34.9054;       2.4845
3616.00;      34.9053;       2.4834
3618.00;      34.9051;       2.4825
3620.00;      34.9050;       2.4815
3622.00;      34.9048;       2.4807
3624.00;      34.9048;       2.4796
3626.00;      34.9046;       2.4790
3628.00;      34.9046;       2.4786
3630.00;      34.9047;       2.4785
3632.00;      34.9044;       2.4774
3634.00;      34.9042;       2.4758
3636.00;      34.9043;       2.4755
3638.00;      34.9042;       2.4745
3640.00;      34.9042;       2.4743
3642.00;      34.9041;       2.4737
3644.00;      34.9041;       2.4727
3646.00;      34.9040;       2.4724
3648.00;      34.9039;       2.4728
3650.00;      34.9038;       2.4717
3652.00;      34.9039;       2.4717
3654.00;      34.9037;       2.4717
3656.00;      34.9038;       2.4718
3658.00;      34.9036;       2.4704
3660.00;      34.9035;       2.4694
3662.00;      34.9034;       2.4684
3664.00;      34.9033;       2.4672
3666.00;      34.9032;       2.4672
3668.00;      34.9032;       2.4667
3670.00;      34.9032;       2.4664
3672.00;      34.9031;       2.4662
3674.00;      34.9031;       2.4661
3676.00;      34.9031;       2.4659
3678.00;      34.9030;       2.4653
3680.00;      34.9031;       2.4657
3682.00;      34.9032;       2.4656
3684.00;      34.9030;       2.4651
3686.00;      34.9029;       2.4651
3688.00;      34.9028;       2.4651
3690.00;      34.9028;       2.4646
3692.00;      34.9028;       2.4639
3694.00;      34.9028;       2.4638
3696.00;      34.9026;       2.4632
3698.00;      34.9024;       2.4622
3700.00;      34.9024;       2.4618
3702.00;      34.9023;       2.4609
3704.00;      34.9023;       2.4604
3706.00;      34.9023;       2.4605
3708.00;      34.9021;       2.4607
3710.00;      34.9019;       2.4589
3712.00;      34.9019;       2.4588
3714.00;      34.9018;       2.4588
3716.00;      34.9018;       2.4584
3718.00;      34.9017;       2.4578
3720.00;      34.9017;       2.4575
3722.00;      34.9018;       2.4573
3724.00;      34.9017;       2.4571
3726.00;      34.9016;       2.4561
3728.00;      34.9017;       2.4554
3730.00;      34.9015;       2.4549
3732.00;      34.9014;       2.4540
3734.00;      34.9013;       2.4536
3736.00;      34.9012;       2.4524
3738.00;      34.9011;       2.4519
3740.00;      34.9010;       2.4514
3742.00;      34.9010;       2.4508
3744.00;      34.9008;       2.4507
3746.00;      34.9007;       2.4497
3748.00;      34.9005;       2.4489
3750.00;      34.9006;       2.4480
3752.00;      34.9005;       2.4477
3754.00;      34.9003;       2.4458
3756.00;      34.9000;       2.4449
3758.00;      34.9000;       2.4443
3760.00;      34.8998;       2.4435
3762.00;      34.8998;       2.4430
3764.00;      34.8998;       2.4425
3766.00;      34.8997;       2.4421
3768.00;      34.8998;       2.4414
3770.00;      34.8996;       2.4408
3772.00;      34.8996;       2.4403
3774.00;      34.8994;       2.4388
3776.00;      34.8990;       2.4370
3778.00;      34.8991;       2.4369
3780.00;      34.8992;       2.4368
3782.00;      34.8989;       2.4360
3784.00;      34.8987;       2.4343
3786.00;      34.8987;       2.4339
3788.00;      34.8985;       2.4345
3790.00;      34.8986;       2.4337
3792.00;      34.8987;       2.4335
3794.00;      34.8986;       2.4330
3796.00;      34.8983;       2.4322
3798.00;      34.8982;       2.4318
3800.00;      34.8981;       2.4311
3802.00;      34.8982;       2.4308
3804.00;      34.8982;       2.4304
3806.00;      34.8980;       2.4297
3808.00;      34.8980;       2.4294
3810.00;      34.8979;       2.4287
3812.00;      34.8979;       2.4288
3814.00;      34.8980;       2.4287
3816.00;      34.8979;       2.4286
3818.00;      34.8979;       2.4279
3820.00;      34.8976;       2.4261
3822.00;      34.8975;       2.4249
3824.00;      34.8976;       2.4250
3826.00;      34.8975;       2.4246
3828.00;      34.8973;       2.4243
3830.00;      34.8973;       2.4232
3832.00;      34.8972;       2.4220
3834.00;      34.8971;       2.4214
3836.00;      34.8970;       2.4213
3838.00;      34.8968;       2.4204
3840.00;      34.8967;       2.4197
3842.00;      34.8967;       2.4192
3844.00;      34.8966;       2.4187
3846.00;      34.8966;       2.4183
3848.00;      34.8966;       2.4180
3850.00;      34.8964;       2.4174
3852.00;      34.8966;       2.4167
3854.00;      34.8963;       2.4166
3856.00;      34.8962;       2.4154
3858.00;      34.8961;       2.4153
3860.00;      34.8962;       2.4150
3862.00;      34.8962;       2.4146
3864.00;      34.8961;       2.4147
3866.00;      34.8962;       2.4148
3868.00;      34.8960;       2.4143
3870.00;      34.8959;       2.4134
3872.00;      34.8957;       2.4124
3874.00;      34.8956;       2.4110
3876.00;      34.8956;       2.4112
3878.00;      34.8956;       2.4106
3880.00;      34.8955;       2.4111
3882.00;      34.8955;       2.4111
3884.00;      34.8955;       2.4107
3886.00;      34.8955;       2.4104
3888.00;      34.8954;       2.4102
3890.00;      34.8951;       2.4090
3892.00;      34.8950;       2.4075
3894.00;      34.8949;       2.4072
3896.00;      34.8949;       2.4064
3898.00;      34.8950;       2.4066
3900.00;      34.8948;       2.4068
3902.00;      34.8948;       2.4069
3904.00;      34.8949;       2.4070
3906.00;      34.8947;       2.4056
3908.00;      34.8946;       2.4050
3910.00;      34.8945;       2.4049
3912.00;      34.8945;       2.4049
3914.00;      34.8945;       2.4045
3916.00;      34.8943;       2.4040
3918.00;      34.8944;       2.4035
3920.00;      34.8944;       2.4035
3922.00;      34.8942;       2.4027
3924.00;      34.8942;       2.4021
3926.00;      34.8941;       2.4017
3928.00;      34.8940;       2.4014
3930.00;      34.8940;       2.4014
3932.00;      34.8940;       2.4013
3934.00;      34.8939;       2.4012
3936.00;      34.8938;       2.4007
3938.00;      34.8939;       2.4008
3940.00;      34.8938;       2.4006
3942.00;      34.8938;       2.4006
3944.00;      34.8937;       2.4004
3946.00;      34.8935;       2.3998
3948.00;      34.8935;       2.3993
3950.00;      34.8934;       2.3987
3952.00;      34.8934;       2.3985
3954.00;      34.8933;       2.3984
3956.00;      34.8934;       2.3983
3958.00;      34.8932;       2.3977
3960.00;      34.8931;       2.3961
3962.00;      34.8930;       2.3955
3964.00;      34.8929;       2.3957
3966.00;      34.8928;       2.3940
3968.00;      34.8928;       2.3933
3970.00;      34.8927;       2.3929
3972.00;      34.8927;       2.3929
3974.00;      34.8927;       2.3928
3976.00;      34.8927;       2.3929
3978.00;      34.8926;       2.3931
3980.00;      34.8926;       2.3929
3982.00;      34.8926;       2.3922
3984.00;      34.8926;       2.3917
3986.00;      34.8923;       2.3910
3988.00;      34.8923;       2.3904
3990.00;      34.8923;       2.3905
3992.00;      34.8921;       2.3900
3994.00;      34.8921;       2.3897
3996.00;      34.8920;       2.3896
3998.00;      34.8920;       2.3889
4000.00;      34.8919;       2.3884
4002.00;      34.8917;       2.3877
4004.00;      34.8917;       2.3872
4006.00;      34.8917;       2.3874
4008.00;      34.8917;       2.3871
4010.00;      34.8917;       2.3871
4012.00;      34.8916;       2.3870
4014.00;      34.8915;       2.3868
4016.00;      34.8915;       2.3861
4018.00;      34.8914;       2.3854
4020.00;      34.8913;       2.3852
4022.00;      34.8912;       2.3849
4024.00;      34.8912;       2.3838
4026.00;      34.8912;       2.3841
4028.00;      34.8911;       2.3842
4030.00;      34.8910;       2.3827
4032.00;      34.8908;       2.3822
4034.00;      34.8908;       2.3824
4036.00;      34.8908;       2.3825
4038.00;      34.8908;       2.3819
4040.00;      34.8909;       2.3819
4042.00;      34.8907;       2.3820
4044.00;      34.8907;       2.3818
4046.00;      34.8906;       2.3815
4048.00;      34.8905;       2.3807
4050.00;      34.8905;       2.3803
4052.00;      34.8905;       2.3803
4054.00;      34.8904;       2.3803
4056.00;      34.8903;       2.3799
4058.00;      34.8901;       2.3792
4060.00;      34.8900;       2.3779
4062.00;      34.8900;       2.3773
4064.00;      34.8899;       2.3760
4066.00;      34.8898;       2.3762
4068.00;      34.8900;       2.3768
4070.00;      34.8899;       2.3760
4072.00;      34.8896;       2.3754
4074.00;      34.8897;       2.3755
4076.00;      34.8897;       2.3758
4078.00;      34.8897;       2.3758
4080.00;      34.8896;       2.3760
4082.00;      34.8896;       2.3757
4084.00;      34.8894;       2.3744
4086.00;      34.8894;       2.3741
4088.00;      34.8893;       2.3743
4090.00;      34.8893;       2.3743
4092.00;      34.8894;       2.3746
4094.00;      34.8893;       2.3748
4096.00;      34.8893;       2.3750
4098.00;      34.8891;       2.3746
4100.00;      34.8891;       2.3738
4102.00;      34.8892;       2.3738
4104.00;      34.8890;       2.3735
4106.00;      34.8891;       2.3730
4108.00;      34.8889;       2.3728
4110.00;      34.8889;       2.3729
4112.00;      34.8890;       2.3726
4114.00;      34.8888;       2.3722
4116.00;      34.8888;       2.3724
4118.00;      34.8887;       2.3722
4120.00;      34.8888;       2.3726
4122.00;      34.8889;       2.3723
4124.00;      34.8887;       2.3720
4126.00;      34.8886;       2.3716
4128.00;      34.8886;       2.3716
4130.00;      34.8886;       2.3717
4132.00;      34.8885;       2.3719
4134.00;      34.8885;       2.3718
4136.00;      34.8887;       2.3717
4138.00;      34.8885;       2.3720
4140.00;      34.8884;       2.3720
4142.00;      34.8884;       2.3724
4144.00;      34.8885;       2.3726
4146.00;      34.8884;       2.3728
4148.00;      34.8885;       2.3728
4150.00;      34.8883;       2.3719
4152.00;      34.8882;       2.3712
4154.00;      34.8883;       2.3713
4156.00;      34.8882;       2.3712
4158.00;      34.8883;       2.3713
4160.00;      34.8884;       2.3714
4162.00;      34.8882;       2.3715
4164.00;      34.8882;       2.3715
4166.00;      34.8882;       2.3721
4168.00;      34.8881;       2.3717
4170.00;      34.8880;       2.3714
4172.00;      34.8881;       2.3713
4174.00;      34.8879;       2.3712
4176.00;      34.8879;       2.3710
4178.00;      34.8880;       2.3713
4180.00;      34.8879;       2.3714
4182.00;      34.8880;       2.3715
4184.00;      34.8879;       2.3718
4186.00;      34.8879;       2.3719
4188.00;      34.8880;       2.3721
4190.00;      34.8877;       2.3719
4192.00;      34.8877;       2.3718
4194.00;      34.8877;       2.3718
4196.00;      34.8877;       2.3712
4198.00;      34.8876;       2.3707
4200.00;      34.8876;       2.3708
4202.00;      34.8876;       2.3710
4204.00;      34.8875;       2.3712
4206.00;      34.8876;       2.3711
4208.00;      34.8875;       2.3714
4210.00;      34.8875;       2.3715
4212.00;      34.8875;       2.3719
4214.00;      34.8875;       2.3721
4216.00;      34.8875;       2.3724
4218.00;      34.8875;       2.3726
4220.00;      34.8875;       2.3728
4222.00;      34.8875;       2.3730
4224.00;      34.8874;       2.3733
4226.00;      34.8874;       2.3734
4228.00;      34.8875;       2.3737
4230.00;      34.8875;       2.3740
4232.00;      34.8875;       2.3742
4234.00;      34.8874;       2.3746
4236.00;      34.8875;       2.3747
4238.00;      34.8875;       2.3749
4240.00;      34.8876;       2.3753
4242.00;      34.8875;       2.3754
4244.00;      34.8875;       2.3757
4246.00;      34.8875;       2.3759
4248.00;      34.8876;       2.3763
4250.00;      34.8874;       2.3765
4252.00;      34.8875;       2.3769
4254.00;      34.8875;       2.3769
4256.00;      34.8875;       2.3771
4258.00;      34.8875;       2.3774
4260.00;      34.8874;       2.3776
4262.00;      34.8873;       2.3779
4264.00;      34.8875;       2.3782
4266.00;      34.8875;       2.3783
4268.00;      34.8875;       2.3785
4270.00;      34.8875;       2.3788
4272.00;      34.8876;       2.3790
4274.00;      34.8875;       2.3793
4276.00;      34.8875;       2.3797
4278.00;      34.8875;       2.3798
4280.00;      34.8875;       2.3801
4282.00;      34.8876;       2.3804
4284.00;      34.8875;       2.3805
4286.00;      34.8875;       2.3811
4288.00;      34.8875;       2.3811
4290.00;      34.8875;       2.3814
4292.00;      34.8874;       2.3816
